0.19188E+00 0.26928E-04 0.00000E+01 41591300 0 0 2157552 0.11243E+08 0.00000E+01 0.19188E+00 0.00000E+01 0.00000E+01 0
332 0.19237 0.0005138 0.75544 1.1636 0.19237
333 0.19176 0.00034346 0.71644 1.6265 0.19176
334 0.19233 0.00079876 0.83061 1.4689 0.19233
335 0.19193 0.00051124 0.7534 1.4107 0.19193
336 0.19169 0.00034122 0.71203 1.5858 0.19169
337 0.19152 0.00079346 0.82857 1.7273 0.19152
338 0.19158 0.00050993 0.75283 1.1015 0.19158
339 0.19212 0.0003436 0.7154 1.2319 0.19212
340 0.19227 0.00081023 0.84282 1.8285 0.19227
341 0.19155 0.00051226 0.7564 1.2966 0.19155
342 0.19158 0.00034243 0.71497 1.905 0.19158
343 0.19439 0.0038595 3.9709 151.21 0.19439
344 0.19196 0.0005203 0.76664 1.2473 0.19196
345 0.19144 0.00034518 0.72123 1.1671 0.19144
346 0.19176 0.00082446 0.85987 1.7288 0.19176
347 0.1926 0.00052347 0.76876 1.3671 0.1926
348 0.19186 0.00034691 0.72326 1.8231 0.19186
349 0.19281 0.00079805 0.82781 1.4236 0.19281
350 0.19234 0.00050918 0.74874 1.2284 0.19234
351 0.19202 0.00034461 0.71787 1.9059 0.19202
352 0.19119 0.00079617 0.83286 1.4917 0.19119
353 0.19143 0.00051046 0.75423 1.3983 0.19143
354 0.19184 0.00034226 0.71365 1.7645 0.19184
355 0.19169 0.00078964 0.82387 1.4967 0.19169
356 0.19085 0.00050956 0.75517 1.2182 0.19085
357 0.19166 0.00034317 0.71619 1.6544 0.19166
358 0.19136 0.00079252 0.82829 1.3843 0.19136
359 0.1917 0.0005099 0.75232 1.0653 0.1917
360 0.19138 0.00034437 0.71978 1.4525 0.19138
361 0.19324 0.00080675 0.83495 1.4961 0.19324
362 0.19158 0.00051106 0.75452 1.1826 0.19158
363 0.19215 0.00034309 0.71422 1.6352 0.19215
364 0.19172 0.00079434 0.82865 1.6669 0.19172
365 0.19147 0.00051182 0.75605 1.6079 0.19147
366 0.19189 0.00034289 0.71475 1.4435 0.19189
367 0.1914 0.00081052 0.84695 1.7272 0.1914
368 0.19134 0.00051239 0.75742 1.546 0.19134
369 0.19221 0.00034348 0.7148 1.4717 0.19221
370 0.1912 0.00078688 0.8231 1.488 0.1912
371 0.19262 0.00051072 0.74993 1.1377 0.19262
372 0.19192 0.00034191 0.71262 1.7639 0.19192
373 0.19099 0.00079806 0.8357 1.8412 0.19099
374 0.19195 0.00051145 0.75364 1.3431 0.19195
375 0.19172 0.00034255 0.71468 1.6534 0.19172
376 0.19356 0.00081279 0.83983 1.6811 0.19356
377 0.19121 0.00051056 0.75525 1.2357 0.19121
378 0.19242 0.00034288 0.71278 2.1785 0.19242
379 0.19089 0.00078754 0.82514 1.5315 0.19089
380 0.19164 0.00050809 0.74988 1.2401 0.19164
381 0.19135 0.00034234 0.71562 1.4449 0.19135
382 0.19233 0.00081672 0.84931 1.4779 0.19233
383 0.1922 0.00051317 0.75519 1.2757 0.1922
384 0.19176 0.000347 0.72383 1.264 0.19176
385 0.19071 0.00081384 0.85348 1.7613 0.19071
386 0.1918 0.00052046 0.76751 1.2489 0.1918
387 0.19193 0.00034589 0.72088 1.4439 0.19193
388 0.19202 0.00081148 0.8452 1.5722 0.19202
389 0.19266 0.00051611 0.75771 1.1003 0.19266
390 0.19206 0.00034609 0.72078 1.5247 0.19206
<lo_statistics>
<cumulated_time> 1327.085892 </cumulated_time>
</lo_statistics>
